# parsed arguments: Namespace(benchmark='Qc219b', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'party', 'democratic', 'unaffiliated', 'color', 'minor', 'total', '19258', 'voters', 'blue', '140', 'republican', 'parties', '28608', '27180'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
           Party  Total voters color
0     Republican         19258  blue
1     Democratic         28608  blue
2   Unaffiliated         27180  blue
3  Minor parties           140  blue
# query is: How many voters identify as Unaffiliated?
# expected output type:[dtype('int64')]
# expected output is:
   ANSWER
0   27180
# inferred DSL terminals:
  # ConstVal: ['28608@Int', 'Democratic@Str', 'Minor parties@Str', 'Party@Str', 'color@Str', '27180@Int', '140@Int', 'Total voters@Str', 'Unaffiliated@Str', 'Republican@Str', '19258@Int', 'blue@Str']
     # cmap: [(None, 28608), (None, 'Democratic'), (None, 'Minor parties'), (None, 'Party'), (None, 'color'), (None, 27180), (None, 140), (None, 'Total voters'), (None, 'Unaffiliated'), (None, 'Republican'), (None, 19258), (None, 'blue')]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 27180}]
  # found 414 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'Total voters', 28608], '==', 'Party', 'Unaffiliated'], ['Total voters']]
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Minor parties'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Party@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Party'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Party@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Party'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, color@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'color'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, color@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'color'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, 27180@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, 27180@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, 140@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 140], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, 140@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 140], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Total voters@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Total voters'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Total voters@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Total voters'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Unaffiliated@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Unaffiliated'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Unaffiliated@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Unaffiliated'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Republican@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Republican'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, Republican@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 'Republican'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, 19258@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 19258], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), !=, 2, 19258@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '<=', 'Total voters', 27180], '!=', 'color', 19258], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '<', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <=, 1, 27180@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '<=', 'Total voters', 27180], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), >=, 1, 27180@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), >=, 1, 27180@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '>=', 'Total voters', 27180], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), >, 1, 19258@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), >, 1, 19258@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '>', 'Total voters', 19258], 'eqmin', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), !=, 0, Democratic@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), !=, 0, Democratic@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '!=', 'Party', 'Democratic'], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), !=, 1, 28608@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
    # SelectCol(SelectRow0(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), !=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', ['SelectRow1', 'input@0', '==', 'color', 'blue'], '!=', 'Total voters', 28608], 'eqmax', 'Total voters'], ['Total voters']]
---------- timeout ----------

# ========== review report ========== #
# top-1, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['1'])
# top-2, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-3, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['1'])
# top-4, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 27180@Int), eqmax, 1), ['-99', '-2'])
# top-5, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['1'])
# top-6, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 27180@Int), eqmin, 1), ['-99', '-2'])
# top-7, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['1'])
# top-8, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 19258@Int), eqmin, 1), ['-99', '-2'])
# top-9, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['1'])
# top-10, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Democratic@Str), eqmax, 1), ['-99', '-2'])
# top-11, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['1'])
# top-12, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 28608@Int), eqmax, 1), ['-99', '-2'])
# top-13, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-14, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-15, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 1, 27180@Int), ['1'])
# top-16, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-17, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >=, 1, 27180@Int), ['1'])
# top-18, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >=, 1, 27180@Int), ['-99', '-2'])
# top-19, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >, 1, 19258@Int), ['1'])
# top-20, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 28608@Int), >, 1, 19258@Int), ['-99', '-2'])
# top-21, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-22, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-23, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), ==, 1, 27180@Int), ['1'])
# top-24, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 28608@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-25, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-26, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-27, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), ==, 1, 27180@Int), ['1'])
# top-28, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-29, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >=, 1, 27180@Int), ['1'])
# top-30, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >=, 1, 27180@Int), ['-99', '-2'])
# top-31, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >, 1, 19258@Int), ['1'])
# top-32, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 27180@Int), >, 1, 19258@Int), ['-99', '-2'])
# top-33, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-34, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-35, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 1, 27180@Int), ['1'])
# top-36, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 1, 27180@Int), ['-99', '-2'])
# top-37, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), <, 1, 28608@Int), ['1'])
# top-38, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), <, 1, 28608@Int), ['-99', '-2'])
# top-39, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), <=, 1, 27180@Int), ['1'])
# top-40, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), <=, 1, 27180@Int), ['-99', '-2'])
# top-41, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-42, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-43, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), ==, 1, 27180@Int), ['1'])
# top-44, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-45, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), !=, 0, Democratic@Str), ['1'])
# top-46, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), !=, 0, Democratic@Str), ['-99', '-2'])
# top-47, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), !=, 1, 28608@Int), ['1'])
# top-48, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 27180@Int), !=, 1, 28608@Int), ['-99', '-2'])
# top-49, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 140@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-50, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 140@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-51, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 140@Int), ==, 1, 27180@Int), ['1'])
# top-52, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 140@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-53, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 19258@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-54, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 19258@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-55, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 19258@Int), ==, 1, 27180@Int), ['1'])
# top-56, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 19258@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-57, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 140@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-58, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 140@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-59, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 140@Int), ==, 1, 27180@Int), ['1'])
# top-60, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 140@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-61, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), <, 1, 28608@Int), ['1'])
# top-62, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), <, 1, 28608@Int), ['-99', '-2'])
# top-63, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), <=, 1, 27180@Int), ['1'])
# top-64, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), <=, 1, 27180@Int), ['-99', '-2'])
# top-65, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-66, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-67, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), ==, 1, 27180@Int), ['1'])
# top-68, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-69, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), !=, 0, Democratic@Str), ['1'])
# top-70, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), !=, 0, Democratic@Str), ['-99', '-2'])
# top-71, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), !=, 1, 28608@Int), ['1'])
# top-72, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 19258@Int), !=, 1, 28608@Int), ['-99', '-2'])
# top-73, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 28608@Int), ==, 0, Unaffiliated@Str), ['1'])
# top-74, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 28608@Int), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-75, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 28608@Int), ==, 1, 27180@Int), ['1'])
# top-76, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 28608@Int), ==, 1, 27180@Int), ['-99', '-2'])
# top-77, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), ==, 0, Unaffiliated@Str), ['1'])
# top-78, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), ==, 0, Unaffiliated@Str), ['-99', '-2'])
# top-79, score: 0.00, answer: [27180]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Democratic@Str), ==, 1, 27180@Int), ['1'])
# top-80, score: 0.00, answer: [27180]
